blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block7 425 7 9 50 13 1 1 0 1 7 1 391
block7 422 1 3 50 13 1 1 0 1 1 1 318
block7 423 7 7 50 11 1 1 0 1 7 1 407
block7 432 1 9 400 9 1 1 0 1 1 1 312
block7 430 1 7 400 27 1 1 0 1 1 1 303
block8 442 1 7 400 13 1 1 0 1 1 1 401
block8 433 7 3 50 25 1 1 0 1 7 1 285
block8 441 7 7 400 20 1 1 0 1 7 1 353
block8 444 1 9 400 25 1 1 0 1 1 1 335
block8 434 1 3 50 21 1 1 0 1 1 1 396
block8 436 1 7 50 9 1 1 0 1 1 1 378
block8 435 7 7 50 17 1 1 0 1 7 1 267
block8 440 1 3 400 21 1 1 0 1 1 1 116
block8 438 1 9 50 24 1 1 0 1 7 2 311
block8 439 7 3 400 17 1 1 0 1 7 1 338
block8 437 7 9 50 17 1 1 0 1 1 2 483
block8 443 7 9 400 20 1 1 0 1 7 1 520
block8 453 7 7 400 12 1 1 0 1 7 1 322
block8 445 7 3 50 25 1 1 0 1 7 1 405
block8 451 7 3 400 14 1 1 0 1 7 1 345
block8 454 1 7 400 21 1 1 0 1 1 1 412
block8 452 1 3 400 15 1 1 0 1 1 1 419
block8 447 7 7 50 20 1 1 0 1 7 1 286
block8 455 7 9 400 24 1 1 0 1 7 1 344
block8 446 1 3 50 8 1 1 0 1 1 1 389
block8 450 1 9 50 12 1 1 0 1 1 1 439
block8 448 1 7 50 25 1 1 0 1 1 1 347
block8 456 1 9 400 27 1 1 0 1 1 1 375
block8 449 7 9 50 15 1 1 0 1 7 1 389
block8 464 1 3 400 12 1 1 0 1 1 1 370
block8 461 7 9 50 12 1 1 0 1 7 1 509
block8 467 7 9 400 15 1 1 0 1 1 2 284
block8 463 7 3 400 20 1 1 0 1 7 1 359
block8 462 1 9 50 17 1 1 0 1 1 1 350
block8 458 1 3 50 14 1 1 0 1 1 1 345
block8 460 1 7 50 17 1 1 0 1 1 1 329
block8 459 7 7 50 15 1 1 0 1 7 1 390
block8 466 1 7 400 11 1 1 0 1 1 1 310
block8 468 1 9 400 20 1 1 0 1 1 1 303
block8 457 7 3 50 20 1 1 0 1 7 1 299
block8 465 7 7 400 12 1 1 0 1 1 2 387
block8 476 1 3 400 9 1 1 0 1 1 1 303
block8 470 1 3 50 24 1 1 0 1 7 2 486
block8 478 1 7 400 14 1 1 0 1 1 1 586
block8 480 1 9 400 21 1 1 0 1 1 1 752
block8 469 7 3 50 12 1 1 0 1 7 1 326
block8 473 7 9 50 21 1 1 0 1 1 2 455
block8 475 7 3 400 20 1 1 0 1 7 1 322
block8 477 7 7 400 9 1 1 0 1 7 1 353
block8 471 7 7 50 25 1 1 0 1 1 2 473
block8 479 7 9 400 25 1 1 0 1 7 1 828
block8 474 1 9 50 25 1 1 0 1 1 1 630
block8 472 1 7 50 13 1 1 0 1 1 1 479
block8 481 7 3 50 11 1 1 0 1 7 1 324
block8 483 7 7 50 25 1 1 0 1 7 1 457
block8 490 1 7 400 17 1 1 0 1 1 1 313
block8 487 7 3 400 11 1 1 0 1 7 1 313
block8 484 1 7 50 21 1 1 0 1 1 1 590
block8 486 1 9 50 24 1 1 0 1 1 1 472
block8 488 1 3 400 27 1 1 0 1 1 1 318
block8 489 7 7 400 13 1 1 0 1 7 1 309
block8 492 1 9 400 12 1 1 0 1 1 1 443
block8 491 7 9 400 12 1 1 0 1 7 1 397
block8 482 1 3 50 12 1 1 0 1 1 1 407
block8 485 7 9 50 21 1 1 0 1 7 1 387
block9 494 1 3 50 13 1 1 0 1 1 1 386
block9 495 7 7 50 13 1 1 0 1 7 1 788
block9 504 1 9 400 21 1 1 0 1 1 1 295
block9 503 7 9 400 12 1 1 0 1 7 1 650
block9 500 1 3 400 27 1 1 0 1 1 1 294
block9 499 7 3 400 8 1 1 0 1 7 1 345
block9 496 1 7 50 25 1 1 0 1 1 1 366
block9 501 7 7 400 15 1 1 0 1 7 1 301
block9 493 7 3 50 13 1 1 0 1 7 1 322
block9 497 7 9 50 24 1 1 0 1 7 1 358
block9 502 1 7 400 27 1 1 0 1 1 1 527
block9 498 1 9 50 24 1 1 0 1 1 1 645
block9 506 1 3 50 14 1 1 0 1 1 1 354
block9 512 1 3 400 8 1 1 0 1 1 1 378
block9 514 1 7 400 27 1 1 0 1 1 1 302
