blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block8 460 1 7 50 15 1 1 0 1 1 1 1619
block8 465 7 7 400 15 1 1 0 1 7 1 701
block8 468 1 9 400 15 1 1 0 1 1 1 1595
block8 461 7 9 50 15 1 1 0 1 7 1 1164
block8 463 7 3 400 15 1 1 0 1 7 1 594
block8 462 1 9 50 15 1 1 0 1 1 1 1992
block8 467 7 9 400 15 1 1 0 1 7 1 1392
block8 466 1 7 400 15 1 1 0 1 1 1 1312
block8 458 1 3 50 15 1 1 0 1 1 1 726
block8 476 1 3 400 15 1 1 0 1 1 1 572
block8 469 7 3 50 15 1 1 0 1 7 1 598
block8 475 7 3 400 15 1 1 0 1 7 1 504
block8 477 7 7 400 15 1 1 0 1 7 1 1018
block8 470 1 3 50 15 1 1 0 1 1 1 637
block8 474 1 9 50 15 1 1 0 1 1 1 2156
block8 472 1 7 50 15 1 1 0 1 1 1 1404
block8 479 7 9 400 15 1 1 0 1 7 1 519
block8 473 7 9 50 15 1 1 0 1 7 1 1979
block8 471 7 7 50 15 1 1 0 1 7 1 935
block8 478 1 7 400 15 1 1 0 1 1 1 1067
block8 480 1 9 400 15 1 1 0 1 1 1 725
block8 484 1 7 50 15 1 1 0 1 1 1 888
block8 486 1 9 50 15 1 1 0 1 1 1 1279
block8 491 7 9 400 15 1 1 0 1 7 1 969
block8 492 1 9 400 15 1 1 0 1 1 1 692
block8 485 7 9 50 15 1 1 0 1 7 1 1086
block8 487 7 3 400 15 1 1 0 1 7 1 595
block8 490 1 7 400 15 1 1 0 1 1 1 1818
block8 483 7 7 50 15 1 1 0 1 7 1 739
block8 481 7 3 50 15 1 1 0 1 7 1 856
block8 489 7 7 400 15 1 1 0 1 7 1 2122
block8 482 1 3 50 15 1 1 0 1 1 1 1460
block8 488 1 3 400 15 1 1 0 1 1 1 920
block9 504 1 9 400 15 1 1 0 1 1 1 1315
block9 501 7 7 400 15 1 1 0 1 7 1 552
block9 498 1 9 50 15 1 1 0 1 1 1 681
block9 502 1 7 400 15 1 1 0 1 1 1 1032
block9 500 1 3 400 15 1 1 0 1 1 1 576
block9 496 1 7 50 15 1 1 0 1 1 1 950
block9 499 7 3 400 15 1 1 0 1 7 1 725
